name,datetime,temp,dew,humidity,windspeed,cloudcover,solarradiation,solarenergy,sunrise,sunset,moonphase,conditions,description,icon
"Kano, Nigeria",2024-02-15,24.6,2.1,25.1,15,10,282.1,24.3,2024-02-15 6:47:46,2024-02-15 18:32:47,0.19,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-02-16,22.7,3.3,29.3,16.1,15.5,281,24.3,2024-02-16 6:47:25,2024-02-16 18:33:02,0.25,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-02-17,22.9,4,31.8,26.2,13,280.7,24.3,2024-02-17 6:47:03,2024-02-17 18:33:16,0.26,Rain,Clear conditions throughout the day with early morning rain.,rain
"Kano, Nigeria",2024-02-18,22.9,4.7,33.9,12.8,23.8,273.7,23.6,2024-02-18 6:46:40,2024-02-18 18:33:30,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-02-19,25.9,6,31.3,9.2,16.7,262.6,22.8,2024-02-19 6:46:17,2024-02-19 18:33:44,0.33,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-02-20,26.9,6,27.5,10.3,22.3,265.1,23,2024-02-20 6:45:52,2024-02-20 18:33:56,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-02-21,26.5,4.2,24.4,36.6,45.6,263.4,22.7,2024-02-21 6:45:27,2024-02-21 18:34:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2024-02-22,25.4,5.4,28.2,12.8,78.1,151,12.9,2024-02-22 6:45:01,2024-02-22 18:34:20,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2024-02-23,24.9,10.8,42.5,32,61.2,204.7,17.6,2024-02-23 6:44:34,2024-02-23 18:34:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2024-02-24,25.5,12.9,46.4,13.9,38.1,263.1,22.6,2024-02-24 6:44:07,2024-02-24 18:34:42,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-02-25,27,14.6,48.1,12.8,59.7,257.1,22.3,2024-02-25 6:43:39,2024-02-25 18:34:52,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-02-26,26.6,7.9,32.6,22.1,74.5,152.5,13.4,2024-02-26 6:43:10,2024-02-26 18:35:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-02-27,28.2,11.8,37.3,11.4,19.4,284.5,24.6,2024-02-27 6:42:40,2024-02-27 18:35:10,0.6,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-02-28,29,12.9,38.9,11.4,20.8,283.2,24.5,2024-02-28 6:42:10,2024-02-28 18:35:19,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-02-29,29.9,15.8,44.2,8.1,39.9,286.2,24.7,2024-02-29 6:41:40,2024-02-29 18:35:27,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-03-01,28.4,9,32.7,10.3,85.9,285.6,24.8,2024-03-01 6:41:08,2024-03-01 18:35:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-02,29,0.5,17.8,11.4,40.8,290.3,25.3,2024-03-02 6:40:36,2024-03-02 18:35:42,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-03,29,4.1,22.8,10.3,39.5,289.2,25.2,2024-03-03 6:40:04,2024-03-03 18:35:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-04,29.7,6.7,26.5,63.3,22.9,289.4,25.1,2024-03-04 6:39:31,2024-03-04 18:35:55,0.8,Partially cloudy,Partly cloudy throughout the day.,wind
"Kano, Nigeria",2024-03-05,30.6,5,23.8,11.4,54,291.3,25.3,2024-03-05 6:38:58,2024-03-05 18:36:02,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-06,30.9,5.1,23.6,8.9,61.9,293.6,25.5,2024-03-06 6:38:24,2024-03-06 18:36:07,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-07,31.7,12.6,32.4,18.3,58,249.6,21.7,2024-03-07 6:37:50,2024-03-07 18:36:13,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-08,33,13.7,34.9,17.2,39.3,284.5,24.5,2024-03-08 6:37:15,2024-03-08 18:36:18,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-09,32.4,7.9,28,17,60.8,265.4,22.9,2024-03-09 6:36:40,2024-03-09 18:36:22,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-10,32.9,7,21.3,11.9,67.1,294.8,25.6,2024-03-10 6:36:04,2024-03-10 18:36:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-11,33.1,6.5,21.8,15,74.9,293,25.5,2024-03-11 6:35:29,2024-03-11 18:36:31,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-12,33.1,5,20.1,13.9,43.8,296.9,25.6,2024-03-12 6:34:52,2024-03-12 18:36:35,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-13,32.6,5.5,20.7,11.4,57.2,287.6,25,2024-03-13 6:34:16,2024-03-13 18:36:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-14,32.1,11.9,31.2,19.7,63.1,271.7,23.4,2024-03-14 6:33:39,2024-03-14 18:36:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-15,32.8,15.5,38.6,13.9,67.8,260.6,22.5,2024-03-15 6:33:02,2024-03-15 18:36:45,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-16,33.6,11.8,30.6,10.3,26.5,284.3,24.7,2024-03-16 6:32:25,2024-03-16 18:36:48,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-17,30.4,3.2,18.5,15,28.5,273.6,23.6,2024-03-17 6:31:48,2024-03-17 18:36:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-18,28.5,0.8,17.3,25.5,29.2,308.9,26.6,2024-03-18 6:31:10,2024-03-18 18:36:53,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-19,27.1,3.7,23.2,16.1,42.1,306.7,26.5,2024-03-19 6:30:33,2024-03-19 18:36:56,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-20,27.8,3.2,22.3,18.3,43,302.8,26.1,2024-03-20 6:29:55,2024-03-20 18:36:58,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-21,29.4,6.3,24.5,69.1,10.5,306.2,26.4,2024-03-21 6:29:17,2024-03-21 18:37:00,0.37,Clear,Clear conditions throughout the day.,wind
"Kano, Nigeria",2024-03-22,29.6,5.5,23.2,12.8,25.3,273.8,23.6,2024-03-22 6:28:39,2024-03-22 18:37:02,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-03-23,30.1,7.2,25.1,18.8,18.6,296.3,25.6,2024-03-23 6:28:01,2024-03-23 18:37:04,0.44,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-03-24,30.2,7.3,25,16.1,20,308.5,26.6,2024-03-24 6:27:23,2024-03-24 18:37:06,0.47,Clear,Becoming cloudy in the afternoon.,clear-day
"Kano, Nigeria",2024-03-25,29.1,9,29.7,18.3,56.5,312.7,27.2,2024-03-25 6:26:44,2024-03-25 18:37:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-26,29.5,5.2,25.2,13.9,64,315.2,27.4,2024-03-26 6:26:06,2024-03-26 18:37:10,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-27,30.6,5.1,22,17.2,44.3,316.3,27.3,2024-03-27 6:25:28,2024-03-27 18:37:12,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-28,31.6,3.5,19,13.9,72.5,314.5,27.2,2024-03-28 6:24:50,2024-03-28 18:37:14,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-29,31.7,5.1,20.2,11.4,62.5,317.4,27.4,2024-03-29 6:24:12,2024-03-29 18:37:16,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-30,32.7,6.6,21.2,10.3,73.7,313.4,27.2,2024-03-30 6:23:34,2024-03-30 18:37:18,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-03-31,32.7,8.9,24.3,13.9,63.8,317.9,27.4,2024-03-31 6:22:57,2024-03-31 18:37:20,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-01,33.7,6,19.4,15,81.8,302.2,26.1,2024-04-01 6:22:19,2024-04-01 18:37:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-02,33.6,10.9,27.4,11.4,33.5,316.9,27.4,2024-04-02 6:21:42,2024-04-02 18:37:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-03,32.1,10.8,28.5,13.9,37,303.7,26.4,2024-04-03 6:21:04,2024-04-03 18:37:26,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-04,32.7,16.4,39,13.9,58.8,280.2,24.2,2024-04-04 6:20:27,2024-04-04 18:37:29,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-05,33,16.7,39.7,10.3,61.6,291.9,25.4,2024-04-05 6:19:50,2024-04-05 18:37:31,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-06,32.9,16.6,40.6,29,55.6,272.7,23.6,2024-04-06 6:19:14,2024-04-06 18:37:34,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-07,33.3,15.9,38.6,16.1,57.3,262.6,22.8,2024-04-07 6:18:38,2024-04-07 18:37:37,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-08,33,13.1,35.7,19.7,40.5,316.7,27.3,2024-04-08 6:18:02,2024-04-08 18:37:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-09,32.8,16.8,40.2,15,63.2,259,22.5,2024-04-09 6:17:26,2024-04-09 18:37:43,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-10,33.9,7.3,24.1,19.7,45.5,315.1,27.1,2024-04-10 6:16:51,2024-04-10 18:37:46,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-11,33.1,2,16.6,36.6,51.6,319.4,27.5,2024-04-11 6:16:16,2024-04-11 18:37:50,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2024-04-12,33,8.6,22.6,11.4,50.6,303.2,26.4,2024-04-12 6:15:41,2024-04-12 18:37:54,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-13,33.7,12.1,28.5,13.9,53.5,302,26.1,2024-04-13 6:15:07,2024-04-13 18:37:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-14,31.8,14.2,35.9,20.4,90.7,225.4,19.4,2024-04-14 6:14:33,2024-04-14 18:38:02,0.19,Overcast,Cloudy skies throughout the day.,cloudy
"Kano, Nigeria",2024-04-15,33.9,11.1,27.5,9.2,32.3,300.2,26,2024-04-15 6:14:00,2024-04-15 18:38:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-16,34.2,5.5,17.9,10.3,63.7,315.1,27.1,2024-04-16 6:13:27,2024-04-16 18:38:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2024-04-17,33.6,5.9,18.7,10.3,53,269,23.2,2024-04-17 6:12:55,2024-04-17 18:38:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-18,34.2,9.3,24.3,15,55.3,279.2,24.2,2024-04-18 6:12:23,2024-04-18 18:38:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-19,34,11.4,26.7,12.8,44.3,317.2,27.2,2024-04-19 6:11:51,2024-04-19 18:38:27,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-20,35.1,16.3,34.6,15,57.2,292.6,25.3,2024-04-20 6:11:20,2024-04-20 18:38:33,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-21,35,15.2,32,12.8,57.9,272.3,23.6,2024-04-21 6:10:50,2024-04-21 18:38:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-22,33.7,16.1,37.6,21.9,74.6,288.8,24.9,2024-04-22 6:10:20,2024-04-22 18:38:46,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-23,35.2,16.2,34.3,15,83.3,267.7,23.3,2024-04-23 6:09:51,2024-04-23 18:38:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-24,35.3,16.8,36,15,64.7,284.3,24.5,2024-04-24 6:09:23,2024-04-24 18:39:00,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-04-25,34.8,19.4,42.2,22.1,34,294.3,25.5,2024-04-25 6:08:55,2024-04-25 18:39:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-26,34.8,18.2,39.7,18.3,32.7,287.1,24.8,2024-04-26 6:08:28,2024-04-26 18:39:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-27,34.1,18,40,15,61.6,290.7,25.4,2024-04-27 6:08:01,2024-04-27 18:39:24,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-28,35.3,17,36.7,20.4,83.6,307.7,26.7,2024-04-28 6:07:35,2024-04-28 18:39:33,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-29,34.3,14.7,33.2,26.8,61.5,310.3,27,2024-04-29 6:07:10,2024-04-29 18:39:42,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-04-30,34.6,14.2,33.4,13.9,63.6,319.3,27.5,2024-04-30 6:06:45,2024-04-30 18:39:51,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-01,31.9,17.5,44.9,24.2,49.6,270.1,23.4,2024-05-01 6:06:21,2024-05-01 18:40:01,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-05-02,33,19.5,46.9,17.2,76.2,283.9,24.7,2024-05-02 6:05:58,2024-05-02 18:40:11,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-03,34.3,19.3,43.2,16.1,75.5,276.8,24,2024-05-03 6:05:35,2024-05-03 18:40:21,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-04,34.1,19.5,45.6,16.1,19,291.4,25.1,2024-05-04 6:05:14,2024-05-04 18:40:32,0.87,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-05-05,35.1,19.2,42.1,20.4,25,298.4,25.7,2024-05-05 6:04:53,2024-05-05 18:40:43,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-05-06,34,18.4,42.8,16.1,74.5,270.1,23.2,2024-05-06 6:04:33,2024-05-06 18:40:54,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-07,31.4,19.6,52,20.8,69.1,254.4,21.9,2024-05-07 6:04:13,2024-05-07 18:41:06,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-08,32.9,18.7,47.4,11.4,39,300.5,25.9,2024-05-08 6:03:54,2024-05-08 18:41:18,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-05-09,34.5,21.7,49.5,17.2,66.4,296.9,25.6,2024-05-09 6:03:37,2024-05-09 18:41:31,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-10,33.3,22.4,54.6,22.1,54.4,283.5,24.6,2024-05-10 6:03:20,2024-05-10 18:41:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2024-05-11,31.1,19.3,51,20.8,67,277.1,24.1,2024-05-11 6:03:03,2024-05-11 18:41:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-12,31,21.1,57.4,25.3,65.1,189.1,16.4,2024-05-12 6:02:48,2024-05-12 18:42:10,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2024-05-13,31.5,20.2,53.8,17.2,86.7,274.6,23.7,2024-05-13 6:02:33,2024-05-13 18:42:24,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-14,31.4,20.8,54,15,79.4,265.7,22.9,2024-05-14 6:02:19,2024-05-14 18:42:38,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-15,33.7,21.2,50.8,20.1,35,298.4,25.7,2024-05-15 6:02:07,2024-05-15 18:42:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-16,34,21.4,49.8,19.7,67.6,272,23.5,2024-05-16 6:01:54,2024-05-16 18:43:07,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-17,33.2,19.4,46.5,19.7,54,283.6,24.7,2024-05-17 6:01:43,2024-05-17 18:43:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-18,34.1,18.1,42.3,16.1,35.7,316.8,27.5,2024-05-18 6:01:33,2024-05-18 18:43:37,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-19,32.7,13.2,34.2,9.2,35,318.3,27.4,2024-05-19 6:01:23,2024-05-19 18:43:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-20,33.5,13.5,33.5,20.4,24.4,309.3,26.7,2024-05-20 6:01:14,2024-05-20 18:44:09,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-05-21,35.2,15.5,33.2,16.1,27.6,286.9,24.8,2024-05-21 6:01:06,2024-05-21 18:44:25,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-22,33.9,16.5,36.5,26.4,77.6,293.3,25.2,2024-05-22 6:00:59,2024-05-22 18:44:41,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-23,33.9,19.5,44.9,20.8,22.9,295.9,25.6,2024-05-23 6:00:53,2024-05-23 18:44:57,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-05-24,33.7,20.3,47.4,19.7,27.9,290.8,25.2,2024-05-24 6:00:47,2024-05-24 18:45:14,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-25,31.9,19,47.6,17.2,33.9,281,24.4,2024-05-25 6:00:43,2024-05-25 18:45:31,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2024-05-26,32.9,20.2,48.5,16.1,34.6,274.6,23.8,2024-05-26 6:00:39,2024-05-26 18:45:47,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-27,33,19.1,46.1,13.6,43.9,283.1,24.5,2024-05-27 6:00:36,2024-05-27 18:46:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-28,33.5,21.3,50.8,18.8,53.6,277.9,23.9,2024-05-28 6:00:34,2024-05-28 18:46:22,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-29,32,22.8,61,20.8,66.5,292,25.2,2024-05-29 6:00:32,2024-05-29 18:46:39,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-30,27.7,20.1,65,20.8,73,246,21.2,2024-05-30 6:00:32,2024-05-30 18:46:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-05-31,30.4,20.1,56.1,17,43.9,303.8,26,2024-05-31 6:00:32,2024-05-31 18:47:13,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-01,30.7,22.7,63.5,12.8,40.4,283.6,24.6,2024-06-01 6:00:33,2024-06-01 18:47:31,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-02,30.1,22,64.1,16.1,76.5,288.1,25,2024-06-02 6:00:35,2024-06-02 18:47:48,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2024-06-03,31.8,22.2,58.6,18.8,29.9,300,25.9,2024-06-03 6:00:37,2024-06-03 18:48:05,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-04,31.5,21.6,57.6,20.8,29.8,292.4,25.4,2024-06-04 6:00:40,2024-06-04 18:48:23,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-05,29.9,20,57.2,18.3,36.9,295.3,25.4,2024-06-05 6:00:44,2024-06-05 18:48:40,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-06,30.8,22.3,61.9,16.1,39.5,292.8,25.2,2024-06-06 6:00:49,2024-06-06 18:48:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-07,31.2,21.2,56.6,20.4,54,280.8,24.1,2024-06-07 6:00:54,2024-06-07 18:49:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-08,29.1,20.6,62.2,17.2,41.6,226.4,19.5,2024-06-08 6:01:00,2024-06-08 18:49:31,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-09,30.9,20.4,56.3,15,34,297.5,25.7,2024-06-09 6:01:07,2024-06-09 18:49:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-10,30.9,20.2,53.9,19.7,43.6,295.5,25.7,2024-06-10 6:01:14,2024-06-10 18:50:04,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2024-06-11,25.8,21.4,78,24.2,61.6,88.3,7.7,2024-06-11 6:01:22,2024-06-11 18:50:20,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-12,28.2,22.8,74.1,17,44.4,258.4,22.2,2024-06-12 6:01:31,2024-06-12 18:50:36,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-13,29.4,23.2,70.7,13.9,25.2,292.4,25.4,2024-06-13 6:01:40,2024-06-13 18:50:52,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-06-14,31.4,21,56.5,16.1,50.5,272.6,23.4,2024-06-14 6:01:49,2024-06-14 18:51:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-15,30.5,19.3,52.3,16.1,40.3,263.2,22.6,2024-06-15 6:02:00,2024-06-15 18:51:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
"Kano, Nigeria",2024-06-16,26.1,21,74,9.2,78.4,208.3,17.8,2024-06-16 6:02:10,2024-06-16 18:51:38,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
"Kano, Nigeria",2024-06-17,28,22.7,74,12.8,28.7,287.4,24.9,2024-06-17 6:02:21,2024-06-17 18:51:53,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-18,29.9,23.8,71.6,8.7,35.9,285.9,24.7,2024-06-18 6:02:33,2024-06-18 18:52:07,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-19,30.3,23,66.5,12.8,40.7,286.5,24.6,2024-06-19 6:02:45,2024-06-19 18:52:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-06-20,26.8,21.6,74.8,25.5,52,261.5,22.6,2024-06-20 6:02:58,2024-06-20 18:52:34,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
