transaction_id,amount,timestamp,merchant_id,customer_id,transaction_type,device_type,location,previous_fraud,fraud_label
TX001330,2781.26,01/01/2024,M1,C063,purchase,mobile,IN,0,0
TX001331,3598.82,01/01/2024,M5,C100,purchase,POS,UK,0,0
TX001332,1149.99,01/01/2024,M1,C321,purchase,mobile,IN,0,0
TX001333,4981.71,01/01/2024,M2,C974,purchase,web,UK,0,0
TX001334,4874.22,01/01/2024,M2,C065,withdrawal,mobile,US,0,0
TX001335,3255.13,01/01/2024,M1,C842,transfer,mobile,UK,1,0
TX001336,1005.72,01/01/2024,M2,C556,transfer,web,IN,0,0
TX001337,3404.34,01/01/2024,M4,C598,purchase,web,UK,0,0
TX001338,370.27,01/01/2024,M2,C457,purchase,web,IN,0,0
TX001339,162.96,01/01/2024,M5,C578,withdrawal,POS,AU,0,0
TX001340,1295.84,01/01/2024,M4,C452,purchase,web,IN,1,0
TX001341,2318.49,01/01/2024,M3,C258,transfer,web,IN,0,0
TX001342,4342.68,01/01/2024,M2,C933,purchase,web,IN,0,0
TX001343,3638.57,01/01/2024,M2,C716,transfer,POS,AU,0,0
TX001344,3716.11,01/01/2024,M5,C425,purchase,mobile,CA,0,0
TX001345,2133.21,01/01/2024,M5,C978,purchase,POS,IN,0,0
TX001346,1736.22,01/01/2024,M1,C935,transfer,mobile,CA,0,1
TX001347,1861.48,01/01/2024,M1,C177,withdrawal,web,US,0,0
TX001348,4938.37,01/01/2024,M1,C930,withdrawal,POS,UK,0,0
TX001349,210.14,01/01/2024,M5,C279,purchase,POS,CA,0,0
TX001350,4336.49,01/01/2024,M1,C343,purchase,mobile,US,0,0
TX001351,2897.59,01/01/2024,M1,C016,transfer,POS,UK,0,0
TX001352,2198.69,01/01/2024,M3,C295,transfer,POS,IN,0,0
TX001353,3629.04,01/01/2024,M1,C201,purchase,mobile,IN,1,0
TX001354,2438.48,01/01/2024,M2,C961,transfer,POS,IN,0,0
TX001355,4368.38,01/01/2024,M5,C683,withdrawal,POS,AU,0,0
TX001356,4504.5,01/01/2024,M4,C918,withdrawal,web,AU,1,0
TX001357,2114.39,01/01/2024,M3,C773,transfer,web,AU,0,0
TX001358,1391.37,01/01/2024,M5,C193,transfer,web,AU,0,0
TX001359,2965.83,01/01/2024,M5,C148,transfer,web,US,0,0
TX001360,4562.69,01/01/2024,M2,C374,withdrawal,web,US,0,0
TX001361,1061.2,01/01/2024,M1,C887,purchase,POS,IN,0,0
TX001362,3118.6,01/01/2024,M2,C034,transfer,POS,UK,0,0
TX001363,3161.49,01/01/2024,M1,C368,transfer,web,AU,0,0
TX001364,3668.23,01/01/2024,M1,C028,transfer,mobile,UK,0,0
TX001365,666.52,01/01/2024,M5,C774,purchase,web,US,1,0
TX001366,3581.97,01/01/2024,M1,C220,transfer,POS,AU,0,1
TX001367,4546.07,01/01/2024,M3,C052,transfer,mobile,US,1,0
TX001368,906.62,01/01/2024,M3,C932,withdrawal,web,US,0,0
TX001369,1195.34,01/01/2024,M3,C790,transfer,mobile,CA,0,0
TX001370,4857.26,01/01/2024,M5,C352,withdrawal,web,US,0,0
TX001371,913.07,01/01/2024,M2,C391,purchase,POS,IN,1,0
TX001372,4273.38,01/01/2024,M4,C075,transfer,web,US,0,0
TX001373,2466.47,01/01/2024,M1,C493,transfer,mobile,AU,0,0
TX001374,1243.68,01/01/2024,M4,C687,withdrawal,POS,IN,0,0
TX001375,4355.04,01/01/2024,M2,C521,purchase,web,US,0,0
TX001376,2232.07,01/01/2024,M2,C974,purchase,web,IN,0,0
TX001377,2578.94,01/01/2024,M5,C116,withdrawal,web,US,1,0
TX001378,1802.57,01/01/2024,M3,C279,purchase,web,IN,0,0
TX001379,2968.82,01/01/2024,M3,C729,purchase,POS,UK,0,0
TX001380,825.98,01/01/2024,M2,C174,purchase,POS,CA,0,0
TX001381,1961.5,01/01/2024,M5,C745,purchase,web,IN,1,0
TX001382,4847.37,01/01/2024,M5,C948,purchase,POS,AU,1,0
TX001383,1298.09,01/01/2024,M1,C763,purchase,mobile,CA,0,0
TX001384,3287.12,01/01/2024,M3,C294,purchase,POS,CA,0,0
TX001385,1632.7,01/01/2024,M2,C450,purchase,mobile,US,0,0
TX001386,3869.63,01/01/2024,M4,C833,transfer,mobile,IN,0,0
TX001387,663.06,01/01/2024,M3,C517,withdrawal,POS,CA,0,0
TX001388,4849.41,01/01/2024,M1,C020,purchase,web,AU,0,0
TX001389,2274.41,01/01/2024,M5,C072,withdrawal,POS,AU,0,0
TX001390,1187.89,01/01/2024,M2,C841,purchase,mobile,AU,0,0
TX001391,376.75,01/01/2024,M3,C035,purchase,mobile,US,0,0
TX001392,857.09,01/01/2024,M4,C506,transfer,POS,UK,0,0
TX001393,2603.67,01/01/2024,M1,C898,withdrawal,mobile,IN,0,0
TX001394,1691.65,01/01/2024,M1,C232,withdrawal,POS,CA,1,0
TX001395,4146.13,01/01/2024,M3,C727,transfer,POS,IN,0,0
TX001396,2160.13,01/01/2024,M4,C981,transfer,web,CA,0,0
TX001397,1251.08,01/01/2024,M1,C496,withdrawal,mobile,US,1,0
TX001398,3089.55,01/01/2024,M2,C205,purchase,POS,IN,0,0
TX001399,3536.82,01/01/2024,M1,C425,purchase,mobile,US,0,1
TX001400,843.54,01/01/2024,M4,C940,withdrawal,POS,US,1,0
TX001401,846.42,01/01/2024,M5,C043,purchase,POS,IN,0,0
TX001402,192.99,01/01/2024,M5,C090,transfer,web,IN,0,0
TX001403,3684.65,01/01/2024,M3,C928,transfer,POS,CA,0,0
TX001404,3322.38,01/01/2024,M4,C827,transfer,web,AU,0,0
TX001405,2378.41,01/01/2024,M1,C469,withdrawal,mobile,US,0,0
TX001406,4222.41,01/01/2024,M1,C604,withdrawal,web,UK,1,0
TX001407,4030.29,01/01/2024,M5,C466,withdrawal,web,CA,0,0
TX001408,2930.92,01/01/2024,M5,C850,purchase,mobile,CA,1,0
TX001409,4342.67,01/01/2024,M2,C453,withdrawal,web,AU,1,0
TX001410,1037.15,01/01/2024,M5,C594,withdrawal,web,AU,0,0
TX001411,568.48,01/01/2024,M2,C332,transfer,POS,US,0,0
TX001412,1356.05,01/01/2024,M1,C506,purchase,web,CA,0,0
TX001413,294.86,01/01/2024,M2,C793,purchase,POS,CA,0,0
TX001414,2660.54,01/01/2024,M2,C469,transfer,web,UK,0,0
TX001415,4683.66,01/01/2024,M3,C020,purchase,mobile,US,1,0
TX001416,206.32,01/01/2024,M5,C227,withdrawal,mobile,US,0,0
TX001417,619.33,01/01/2024,M2,C375,purchase,web,AU,0,0
TX001418,2266.47,01/01/2024,M1,C129,transfer,POS,US,0,0
TX001419,4670.04,01/01/2024,M4,C686,purchase,web,UK,0,0
TX001420,1587.62,01/01/2024,M2,C619,transfer,POS,US,0,0
TX001421,2541.1,01/01/2024,M5,C413,withdrawal,web,IN,1,0
TX001422,217.45,01/01/2024,M3,C794,withdrawal,mobile,IN,0,0
TX001423,750.23,01/01/2024,M1,C070,transfer,mobile,UK,0,0
TX001424,4933.28,01/01/2024,M3,C403,withdrawal,POS,AU,0,0
TX001425,4825.94,01/01/2024,M4,C561,withdrawal,web,CA,0,0
TX001426,34.65,01/01/2024,M2,C606,purchase,POS,US,0,0
TX001427,4759.54,01/01/2024,M2,C790,withdrawal,mobile,AU,0,0
TX001428,3199.21,01/01/2024,M5,C396,transfer,POS,AU,0,0
TX001429,4340.91,01/01/2024,M2,C336,withdrawal,web,US,0,0
TX001430,2279.15,01/01/2024,M1,C643,purchase,POS,CA,0,0
TX001431,2582.82,01/01/2024,M4,C504,transfer,web,US,0,0
TX001432,2449.34,01/01/2024,M3,C909,withdrawal,web,CA,0,0
TX001433,3337.65,01/01/2024,M4,C275,withdrawal,mobile,UK,0,0
TX001434,706.86,01/01/2024,M2,C891,withdrawal,web,CA,0,0
TX001435,159.57,01/01/2024,M3,C012,transfer,web,AU,0,0
TX001436,1546.57,01/01/2024,M5,C002,purchase,web,UK,0,0
TX001437,3526.36,01/01/2024,M4,C985,transfer,POS,IN,0,0
TX001438,1017.25,01/01/2024,M3,C985,transfer,mobile,UK,0,0
TX001439,3370.43,01/01/2024,M3,C977,purchase,POS,CA,0,1
TX001440,4849.86,02/01/2024,M3,C223,transfer,POS,UK,1,0
TX001441,478.56,02/01/2024,M1,C973,transfer,mobile,UK,0,0
TX001442,3366.28,02/01/2024,M4,C174,withdrawal,POS,IN,0,0
TX001443,2224.31,02/01/2024,M3,C898,transfer,POS,CA,0,0
TX001444,4342.03,02/01/2024,M4,C384,withdrawal,web,AU,0,0
TX001445,893.98,02/01/2024,M3,C601,transfer,POS,UK,0,0
TX001446,3466.2,02/01/2024,M5,C919,withdrawal,mobile,US,0,0
TX001447,4192.2,02/01/2024,M5,C240,withdrawal,POS,AU,0,0
TX001448,4723.62,02/01/2024,M5,C546,withdrawal,web,UK,0,0
TX001449,3419.41,02/01/2024,M2,C013,purchase,POS,AU,1,0
TX001450,2490.9,02/01/2024,M3,C194,transfer,mobile,US,0,0
TX001451,3093.06,02/01/2024,M2,C396,transfer,web,AU,0,0
TX001452,4345.84,02/01/2024,M4,C430,transfer,POS,AU,0,0
TX001453,2857.34,02/01/2024,M2,C305,purchase,mobile,US,0,0
TX001454,161.63,02/01/2024,M4,C333,withdrawal,mobile,US,0,0
TX001455,4655.43,02/01/2024,M4,C724,transfer,POS,US,0,0
TX001456,3450.74,02/01/2024,M4,C409,purchase,POS,IN,0,0
TX001457,3385.8,02/01/2024,M2,C002,purchase,web,US,0,0
TX001458,1086.22,02/01/2024,M3,C690,transfer,POS,AU,0,0
TX001459,3297.84,02/01/2024,M2,C551,withdrawal,web,US,0,0
TX001460,1975.38,02/01/2024,M3,C451,purchase,POS,UK,0,0
TX001461,3259.65,02/01/2024,M3,C675,transfer,mobile,US,1,0
TX001462,541.9,02/01/2024,M4,C818,withdrawal,mobile,US,0,0
TX001463,3292.65,02/01/2024,M2,C746,purchase,mobile,CA,0,0
TX001464,4997.07,02/01/2024,M3,C768,purchase,mobile,AU,0,0
TX001465,250.58,02/01/2024,M5,C871,transfer,web,AU,0,0
TX001466,4886.1,02/01/2024,M3,C494,transfer,mobile,UK,0,0
TX001467,2040.47,02/01/2024,M5,C416,withdrawal,web,IN,0,0
TX001468,4355.06,02/01/2024,M2,C390,transfer,web,CA,1,0
TX001469,3914.1,02/01/2024,M2,C372,transfer,web,UK,0,0
TX001470,2839.41,02/01/2024,M2,C627,withdrawal,POS,UK,1,0
TX001471,3694.86,02/01/2024,M3,C051,transfer,web,AU,0,0
TX001472,4393.79,02/01/2024,M1,C375,withdrawal,POS,CA,0,0
TX001473,2026.66,02/01/2024,M3,C394,withdrawal,web,AU,0,0
TX001474,1641.9,02/01/2024,M3,C922,withdrawal,POS,IN,0,0
TX001475,3341.29,02/01/2024,M4,C141,transfer,POS,AU,0,0
TX001476,4041.15,02/01/2024,M4,C085,withdrawal,mobile,US,0,0
TX001477,3813.8,02/01/2024,M3,C463,transfer,web,AU,0,0
TX001478,3991.09,02/01/2024,M5,C045,withdrawal,POS,US,1,0
TX001479,2183.56,02/01/2024,M4,C843,transfer,mobile,UK,0,0
TX001480,4090.99,02/01/2024,M3,C237,withdrawal,web,IN,0,0
TX001481,609.84,02/01/2024,M1,C009,purchase,mobile,US,0,0
TX001482,2727,02/01/2024,M5,C663,purchase,POS,IN,0,0
TX001483,38.74,02/01/2024,M2,C572,purchase,mobile,AU,0,0
TX001484,1629.68,02/01/2024,M3,C529,withdrawal,mobile,AU,0,0
TX001485,1838.64,02/01/2024,M3,C597,transfer,web,UK,0,0
TX001486,1986.9,02/01/2024,M5,C648,withdrawal,POS,AU,0,0
TX001487,3480.38,02/01/2024,M4,C912,withdrawal,web,US,0,0
TX001488,1948.9,02/01/2024,M4,C741,withdrawal,web,UK,0,0
TX001489,2248.98,02/01/2024,M4,C639,withdrawal,mobile,IN,0,0
TX001490,1195.35,02/01/2024,M2,C615,transfer,POS,UK,0,0
TX001491,1872.53,02/01/2024,M5,C697,withdrawal,web,IN,0,0
TX001492,1144.08,02/01/2024,M5,C908,purchase,POS,CA,0,0
TX001493,375.25,02/01/2024,M4,C177,purchase,web,US,0,0
TX001494,3021.21,02/01/2024,M4,C868,purchase,mobile,US,0,0
TX001495,3344.38,02/01/2024,M1,C005,withdrawal,web,IN,0,0
TX001496,3101.26,02/01/2024,M1,C852,transfer,web,AU,0,0
TX001497,2322.84,02/01/2024,M3,C306,transfer,web,AU,1,0
TX001498,1905.13,02/01/2024,M3,C547,transfer,POS,CA,0,0
TX001499,4318.03,02/01/2024,M5,C326,withdrawal,mobile,IN,0,0
TX001500,2600.22,02/01/2024,M5,C355,transfer,POS,CA,0,0
TX001501,2401.12,02/01/2024,M2,C792,purchase,web,IN,0,1
TX001502,137.95,02/01/2024,M2,C394,transfer,mobile,CA,0,0
TX001503,1712.83,02/01/2024,M1,C299,withdrawal,POS,IN,0,0
TX001504,1907.18,02/01/2024,M3,C525,withdrawal,web,US,0,0
TX001505,2000.13,02/01/2024,M1,C748,transfer,mobile,CA,0,0
TX001506,2905.06,02/01/2024,M1,C284,withdrawal,mobile,CA,0,0
TX001507,2672.68,02/01/2024,M3,C329,transfer,web,IN,1,0
TX001508,3043.45,02/01/2024,M2,C049,transfer,mobile,UK,0,1
TX001509,3826.77,02/01/2024,M3,C772,purchase,mobile,UK,0,0
TX001510,4066.8,02/01/2024,M4,C967,withdrawal,POS,US,0,0
TX001511,3593.43,02/01/2024,M4,C621,purchase,mobile,AU,0,0
TX001512,4778.06,02/01/2024,M4,C708,withdrawal,POS,AU,0,1
TX001513,100.98,02/01/2024,M5,C377,transfer,POS,US,0,0
TX001514,986.93,02/01/2024,M2,C763,withdrawal,POS,AU,1,0
TX001515,47.74,02/01/2024,M2,C599,transfer,POS,IN,1,0
TX001516,3240.9,02/01/2024,M5,C999,withdrawal,mobile,UK,0,0
TX001517,4491.17,02/01/2024,M1,C824,purchase,mobile,US,0,0
TX001518,1224.98,02/01/2024,M4,C537,purchase,POS,IN,0,0
TX001519,4635.9,02/01/2024,M4,C773,transfer,mobile,US,0,0
TX001520,310.73,02/01/2024,M1,C143,purchase,POS,UK,0,0
TX001521,4672.84,02/01/2024,M3,C059,transfer,POS,AU,0,0
TX001522,1764.6,02/01/2024,M3,C867,transfer,POS,IN,0,0
TX001523,516.09,02/01/2024,M2,C779,transfer,web,UK,0,0
TX001524,2434.5,02/01/2024,M5,C074,withdrawal,mobile,US,0,0
TX001525,1291.32,02/01/2024,M2,C002,transfer,mobile,CA,0,0
TX001526,1431.52,02/01/2024,M3,C574,purchase,POS,IN,0,0
TX001527,1543.38,02/01/2024,M1,C747,withdrawal,mobile,US,1,0
TX001528,4017.1,02/01/2024,M2,C447,purchase,POS,US,0,0
TX001529,2700.41,02/01/2024,M4,C957,transfer,mobile,UK,0,0
TX001530,1563.43,02/01/2024,M4,C740,transfer,POS,US,0,0
TX001531,3055.57,02/01/2024,M1,C901,purchase,POS,IN,0,1
TX001532,3583.59,02/01/2024,M3,C274,withdrawal,web,IN,0,1
TX001533,1370.39,02/01/2024,M4,C529,purchase,POS,US,0,0
TX001534,2073.61,02/01/2024,M4,C591,transfer,web,UK,0,0
TX001535,618.21,02/01/2024,M5,C214,withdrawal,mobile,IN,0,0
TX001536,913.94,02/01/2024,M2,C682,transfer,mobile,CA,1,0
TX001537,3408.78,02/01/2024,M3,C484,transfer,web,AU,0,0
TX001538,915.38,02/01/2024,M2,C328,purchase,mobile,UK,1,0
TX001539,2630.57,02/01/2024,M3,C254,transfer,web,UK,1,0
TX001540,3548.14,02/01/2024,M4,C386,purchase,mobile,AU,0,0
TX001541,543.32,02/01/2024,M5,C125,withdrawal,web,AU,1,0
TX001542,2840.89,02/01/2024,M2,C766,transfer,web,IN,0,0
TX001543,1290.25,02/01/2024,M4,C583,transfer,POS,US,0,0
TX001544,4815.01,02/01/2024,M3,C549,withdrawal,mobile,US,0,0
TX001545,2422.89,02/01/2024,M2,C323,purchase,POS,CA,1,0
TX001546,4031.9,02/01/2024,M2,C203,transfer,web,US,0,0
TX001547,2755.63,02/01/2024,M4,C171,withdrawal,POS,CA,0,0
TX001548,226.63,02/01/2024,M2,C734,transfer,web,CA,0,0
TX001549,3169.43,02/01/2024,M5,C216,purchase,mobile,UK,1,0
TX001550,4757.5,02/01/2024,M5,C244,purchase,mobile,UK,0,0
TX001551,3012.04,02/01/2024,M4,C335,purchase,mobile,IN,0,1
TX001552,4097.75,02/01/2024,M3,C702,purchase,web,AU,0,0
TX001553,4422.19,02/01/2024,M4,C297,withdrawal,POS,AU,0,0
TX001554,1148.12,02/01/2024,M5,C831,transfer,mobile,CA,0,0
TX001555,1068.1,02/01/2024,M1,C181,withdrawal,web,AU,0,0
TX001556,3058.8,02/01/2024,M1,C333,purchase,POS,CA,0,0
TX001557,2061.03,02/01/2024,M2,C510,purchase,web,AU,0,0
TX001558,4200.91,02/01/2024,M2,C382,purchase,web,IN,0,0
TX001559,4501.12,02/01/2024,M1,C716,purchase,mobile,UK,0,0
TX001560,1773.57,02/01/2024,M5,C872,transfer,web,UK,0,0
TX001561,1191.98,02/01/2024,M2,C198,purchase,web,CA,0,0
TX001562,3904.82,02/01/2024,M4,C331,transfer,POS,AU,0,0
TX001563,1381.28,02/01/2024,M4,C164,purchase,mobile,US,0,0
TX001564,4114.85,02/01/2024,M5,C241,transfer,web,IN,0,0
TX001565,2124.45,02/01/2024,M2,C899,transfer,web,AU,0,0
TX001566,3341.07,02/01/2024,M4,C641,purchase,POS,US,0,0
TX001567,486.72,02/01/2024,M2,C226,withdrawal,web,IN,0,0
TX001568,3123.06,02/01/2024,M2,C633,withdrawal,web,IN,0,0
TX001569,2264.32,02/01/2024,M4,C555,withdrawal,web,UK,0,0
TX001570,2937.18,02/01/2024,M1,C450,withdrawal,web,CA,1,0
TX001571,848.39,02/01/2024,M4,C195,withdrawal,web,AU,0,0
TX001572,3687,02/01/2024,M5,C869,purchase,POS,IN,0,0
TX001573,4315.36,02/01/2024,M3,C203,purchase,web,AU,0,0
TX001574,1091.53,02/01/2024,M4,C978,purchase,web,IN,0,0
TX001575,487.62,02/01/2024,M2,C457,purchase,web,UK,0,0
TX001576,127.96,02/01/2024,M2,C829,purchase,web,CA,0,0
TX001577,3213.44,02/01/2024,M4,C256,purchase,mobile,US,0,0
TX001578,3039.4,02/01/2024,M3,C528,transfer,mobile,US,0,0
TX001579,2738.02,02/01/2024,M4,C271,transfer,mobile,UK,0,0
TX001580,1167.42,02/01/2024,M3,C008,purchase,mobile,IN,0,0
TX001581,1960.62,02/01/2024,M3,C760,purchase,POS,UK,0,0
TX001582,2976.44,02/01/2024,M5,C948,transfer,mobile,CA,1,0
TX001583,2488.87,02/01/2024,M2,C200,transfer,POS,US,0,0
TX001584,4939.05,02/01/2024,M2,C058,purchase,mobile,AU,0,0
TX001585,690.83,02/01/2024,M3,C886,transfer,POS,US,0,0
TX001586,3478.77,02/01/2024,M2,C392,withdrawal,mobile,CA,1,1
TX001587,2027.55,02/01/2024,M1,C651,withdrawal,web,IN,0,0
TX001588,2146.72,02/01/2024,M3,C118,withdrawal,mobile,UK,0,0
TX001589,3590.81,02/01/2024,M2,C552,transfer,mobile,US,0,0
TX001590,3465.26,02/01/2024,M1,C398,purchase,mobile,US,0,0
TX001591,4956.37,02/01/2024,M5,C833,purchase,web,AU,0,0
TX001592,650.69,02/01/2024,M2,C330,purchase,POS,UK,0,0
TX001593,529.51,02/01/2024,M1,C266,transfer,POS,AU,0,0
TX001594,3624.45,02/01/2024,M4,C519,transfer,web,AU,0,0
TX001595,2896.15,02/01/2024,M4,C694,withdrawal,mobile,IN,0,0
TX001596,1378.06,02/01/2024,M1,C479,transfer,mobile,US,1,0
TX001597,406.3,02/01/2024,M3,C133,withdrawal,mobile,UK,0,0
TX001598,437.43,02/01/2024,M3,C692,withdrawal,POS,IN,0,0
TX001599,4472.01,02/01/2024,M2,C915,purchase,POS,IN,0,0
TX001600,967.42,02/01/2024,M4,C934,transfer,web,IN,0,0
TX001601,1623.62,02/01/2024,M3,C354,purchase,web,CA,0,0
TX001602,1141.02,02/01/2024,M3,C583,purchase,POS,CA,0,0
TX001603,1781.43,02/01/2024,M4,C497,transfer,mobile,IN,0,0
TX001604,356.42,02/01/2024,M5,C624,transfer,mobile,CA,0,0
TX001605,2600.11,02/01/2024,M3,C106,withdrawal,mobile,UK,0,0
TX001606,347.39,02/01/2024,M1,C289,withdrawal,mobile,US,0,0
TX001607,4003.78,02/01/2024,M2,C824,withdrawal,web,UK,0,0
TX001608,1176.22,02/01/2024,M3,C628,withdrawal,web,US,0,0
TX001609,2704.66,02/01/2024,M3,C631,purchase,POS,CA,0,0
TX001610,4401.59,02/01/2024,M5,C146,purchase,web,UK,0,0
TX001611,3257.88,02/01/2024,M1,C326,transfer,mobile,AU,0,0
TX001612,2669.46,02/01/2024,M2,C414,withdrawal,POS,IN,0,0
TX001613,1628.43,02/01/2024,M3,C209,withdrawal,web,US,0,0
TX001614,1671.68,02/01/2024,M2,C295,withdrawal,web,US,0,0
TX001615,3350.74,02/01/2024,M4,C397,purchase,web,AU,0,0
TX001616,4970.76,02/01/2024,M3,C102,transfer,web,AU,0,0
TX001617,3312.58,02/01/2024,M3,C635,purchase,web,IN,0,0
TX001618,2793.34,02/01/2024,M4,C756,transfer,mobile,CA,0,0
TX001619,3655.95,02/01/2024,M5,C507,transfer,mobile,UK,1,0
TX001620,2331.38,02/01/2024,M3,C890,purchase,mobile,UK,0,0
TX001621,310.11,02/01/2024,M2,C867,purchase,web,UK,0,0
TX001622,2815.86,02/01/2024,M1,C208,transfer,POS,CA,0,0
TX001623,4788.55,02/01/2024,M2,C932,purchase,mobile,IN,0,0
TX001624,884.76,02/01/2024,M5,C427,purchase,mobile,UK,0,0
TX001625,3453.12,02/01/2024,M1,C392,transfer,web,US,0,0
TX001626,1012.66,02/01/2024,M2,C825,transfer,POS,US,0,0
TX001627,2683.78,02/01/2024,M2,C915,withdrawal,mobile,US,0,0
TX001628,492.42,02/01/2024,M4,C108,purchase,mobile,AU,0,0
TX001629,2257.35,02/01/2024,M5,C888,transfer,POS,AU,0,0
TX001630,3783.26,02/01/2024,M4,C347,purchase,web,CA,0,0
TX001631,1744.38,02/01/2024,M1,C049,purchase,POS,UK,0,1
TX001632,3327.91,02/01/2024,M4,C915,transfer,web,AU,0,0
TX001633,3979.3,02/01/2024,M5,C104,withdrawal,mobile,US,0,0
TX001634,4636.62,02/01/2024,M3,C419,transfer,POS,AU,0,0
TX001635,1180.86,02/01/2024,M3,C372,transfer,POS,US,0,0
TX001636,2002.59,02/01/2024,M1,C026,purchase,mobile,UK,0,0
TX001637,770.56,02/01/2024,M3,C967,withdrawal,mobile,CA,0,0
TX001638,4962.49,02/01/2024,M4,C799,transfer,web,IN,0,0
TX001639,4635.73,02/01/2024,M1,C768,purchase,mobile,IN,0,0
TX001640,2704.39,02/01/2024,M5,C272,transfer,mobile,US,0,0
TX001641,4211.75,02/01/2024,M1,C648,purchase,POS,AU,0,0
TX001642,2609.58,02/01/2024,M1,C339,transfer,web,AU,0,1
TX001643,3121.69,02/01/2024,M2,C300,withdrawal,mobile,US,0,1
TX001644,454.73,02/01/2024,M2,C479,transfer,POS,UK,0,0
TX001645,3778.8,02/01/2024,M1,C833,purchase,mobile,US,0,0
TX001646,647.29,02/01/2024,M3,C543,transfer,mobile,UK,0,0
TX001647,4132.08,02/01/2024,M2,C556,withdrawal,mobile,CA,0,0
TX001648,3912.32,02/01/2024,M5,C264,withdrawal,mobile,CA,0,0
TX001649,3546.64,02/01/2024,M4,C541,withdrawal,web,US,1,0
TX001650,190.44,02/01/2024,M2,C595,withdrawal,POS,CA,0,0
TX001651,1522.61,02/01/2024,M1,C165,purchase,POS,AU,0,0
TX001652,1322.93,02/01/2024,M3,C315,transfer,mobile,UK,0,0
TX001653,1807.08,02/01/2024,M4,C000,withdrawal,POS,IN,0,0
TX001654,447.34,02/01/2024,M2,C760,transfer,mobile,IN,0,0
TX001655,4685.42,02/01/2024,M3,C260,purchase,POS,CA,0,0
TX001656,2773.47,02/01/2024,M3,C062,transfer,web,UK,0,0
TX001657,1534.57,02/01/2024,M3,C482,transfer,web,AU,0,0
TX001658,1990.94,02/01/2024,M1,C675,withdrawal,POS,IN,0,0
TX001659,2241.54,02/01/2024,M5,C320,withdrawal,mobile,AU,0,0
TX001660,3006.97,02/01/2024,M3,C845,purchase,mobile,AU,0,0
TX001661,2583.24,02/01/2024,M4,C200,transfer,mobile,IN,0,0
TX001662,4597.77,02/01/2024,M2,C221,purchase,mobile,IN,0,0
TX001663,2489.85,02/01/2024,M4,C151,purchase,web,CA,1,0
TX001664,4960.87,02/01/2024,M1,C643,purchase,mobile,UK,0,0
TX001665,4258.61,02/01/2024,M1,C625,withdrawal,mobile,US,0,0
TX001666,1050.47,02/01/2024,M4,C461,withdrawal,mobile,UK,0,0
TX001667,4653.67,02/01/2024,M5,C216,transfer,mobile,US,0,0
TX001668,590.67,02/01/2024,M1,C195,transfer,web,IN,0,0
TX001669,4089.07,02/01/2024,M1,C792,transfer,POS,AU,0,0
TX001670,1909.31,02/01/2024,M4,C201,withdrawal,POS,UK,0,0
TX001671,4391.09,02/01/2024,M1,C994,withdrawal,mobile,AU,0,0
TX001672,4341.6,02/01/2024,M5,C646,purchase,mobile,UK,0,0
TX001673,4031.57,02/01/2024,M5,C233,withdrawal,POS,UK,0,0
TX001674,3952.25,02/01/2024,M5,C140,purchase,web,AU,1,0
TX001675,1530.35,02/01/2024,M2,C707,purchase,web,CA,0,0
TX001676,413.79,02/01/2024,M5,C497,withdrawal,web,IN,0,0
TX001677,2020.87,02/01/2024,M5,C554,purchase,web,CA,0,0
TX001678,875.89,02/01/2024,M2,C056,purchase,web,CA,0,0
TX001679,3477.81,02/01/2024,M3,C931,transfer,web,UK,0,0
TX001680,1737.04,02/01/2024,M1,C503,purchase,web,IN,0,0
TX001681,4878.29,02/01/2024,M5,C141,withdrawal,web,UK,0,0
TX001682,3208.45,02/01/2024,M1,C721,withdrawal,web,US,0,0
TX001683,4114.18,02/01/2024,M4,C583,purchase,mobile,UK,0,0
TX001684,671.3,02/01/2024,M1,C735,transfer,web,AU,0,0
TX001685,4311.45,02/01/2024,M2,C538,withdrawal,mobile,UK,0,0
TX001686,4614.56,02/01/2024,M1,C639,withdrawal,POS,US,0,0
TX001687,2440.44,02/01/2024,M1,C105,transfer,mobile,UK,1,0
TX001688,3035.2,02/01/2024,M1,C164,purchase,POS,US,0,0
TX001689,3826.4,02/01/2024,M3,C214,withdrawal,mobile,IN,1,0
TX001690,882.44,02/01/2024,M3,C070,purchase,POS,UK,0,0
TX001691,2517.8,02/01/2024,M4,C715,purchase,mobile,US,1,0
TX001692,1999.33,02/01/2024,M2,C664,purchase,mobile,IN,0,0
TX001693,740.41,02/01/2024,M1,C578,purchase,POS,AU,0,0
TX001694,1844,02/01/2024,M1,C089,withdrawal,web,CA,0,0
TX001695,350.18,02/01/2024,M1,C771,transfer,web,US,0,0
TX001696,138.8,02/01/2024,M1,C873,withdrawal,web,AU,0,0
TX001697,684.48,02/01/2024,M3,C227,transfer,web,IN,0,0
TX001698,4815.94,02/01/2024,M4,C078,purchase,web,AU,0,0
TX001699,2752.15,02/01/2024,M5,C607,transfer,mobile,UK,0,0
TX001700,4829.45,02/01/2024,M2,C348,purchase,web,CA,0,0
TX001701,2168.16,02/01/2024,M1,C841,withdrawal,mobile,US,0,0
TX001702,1565.96,02/01/2024,M4,C980,withdrawal,POS,IN,0,0
TX001703,2535.65,02/01/2024,M5,C893,transfer,web,CA,0,1
TX001704,2203.16,02/01/2024,M4,C245,purchase,web,IN,0,0
